İL KAYIT NO,İLÇE KAYIT NO,BELDE/ KÖY KAYIT NO,MAHALLE KAYIT NO,İL ADI,İLÇE ADI,BELEDİYE ADI,MAHALLE ADI,MEDENİ DURUM,TOPLAM,ERKEK,KADIN,yıl,BELDE/KÖY ADI
6,1231,2431,1521,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AYDINLAR,BOŞANDI,394.0,127.0,267.0,2017,MERKEZ
6,1231,2431,1521,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AYDINLAR,EŞİ ÖLDÜ,281.0,26.0,255.0,2017,MERKEZ
6,1231,2431,1522,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AYRANCI,HİÇ EVLENMEDİ,4280.0,2035.0,2245.0,2017,MERKEZ
6,1231,2431,1522,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AYRANCI,EVLİ,8045.0,3934.0,4111.0,2017,MERKEZ
6,1231,2431,1522,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AYRANCI,BOŞANDI,1551.0,467.0,1084.0,2017,MERKEZ
6,1231,2431,1522,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AYRANCI,EŞİ ÖLDÜ,1332.0,121.0,1211.0,2017,MERKEZ
6,1231,2431,1523,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AZİZİYE,HİÇ EVLENMEDİ,2523.0,1225.0,1298.0,2017,MERKEZ
6,1231,2431,1523,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AZİZİYE,EVLİ,5223.0,2567.0,2656.0,2017,MERKEZ
6,1231,2431,1523,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AZİZİYE,BOŞANDI,1024.0,336.0,688.0,2017,MERKEZ
6,1231,2431,1523,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AZİZİYE,EŞİ ÖLDÜ,778.0,68.0,710.0,2017,MERKEZ
6,1231,2431,1516,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AŞAĞI DİKMEN,HİÇ EVLENMEDİ,1446.0,784.0,662.0,2017,MERKEZ
6,1231,2431,1516,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AŞAĞI DİKMEN,EVLİ,6096.0,3036.0,3060.0,2017,MERKEZ
6,1231,2431,1516,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AŞAĞI DİKMEN,BOŞANDI,149.0,63.0,86.0,2017,MERKEZ
6,1231,2431,1516,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AŞAĞI DİKMEN,EŞİ ÖLDÜ,84.0,,,2017,MERKEZ
6,1231,2431,1518,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AŞAĞI ÖVEÇLER,HİÇ EVLENMEDİ,1835.0,976.0,859.0,2017,MERKEZ
6,1231,2431,1518,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AŞAĞI ÖVEÇLER,EVLİ,4138.0,2087.0,2051.0,2017,MERKEZ
6,1231,2431,1518,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AŞAĞI ÖVEÇLER,BOŞANDI,480.0,187.0,293.0,2017,MERKEZ
6,1231,2431,1518,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AŞAĞI ÖVEÇLER,EŞİ ÖLDÜ,295.0,33.0,262.0,2017,MERKEZ
6,1231,2431,1517,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AŞAĞI İMRAHOR,HİÇ EVLENMEDİ,41.0,,,2017,MERKEZ
6,1231,2431,1517,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AŞAĞI İMRAHOR,EVLİ,101.0,50.0,51.0,2017,MERKEZ
6,1231,2431,1517,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AŞAĞI İMRAHOR,BOŞANDI,,,,2017,MERKEZ
6,1231,2431,1517,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AŞAĞI İMRAHOR,EŞİ ÖLDÜ,15.0,,,2017,MERKEZ
6,1231,2431,1519,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AŞIKPAŞA,HİÇ EVLENMEDİ,1829.0,959.0,870.0,2017,MERKEZ
6,1231,2431,1519,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AŞIKPAŞA,EVLİ,4223.0,2114.0,2109.0,2017,MERKEZ
6,1231,2431,1519,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AŞIKPAŞA,BOŞANDI,531.0,167.0,364.0,2017,MERKEZ
6,1231,2431,1519,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,AŞIKPAŞA,EŞİ ÖLDÜ,298.0,34.0,264.0,2017,MERKEZ
6,1231,2431,1524,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BADEMLİDERE,HİÇ EVLENMEDİ,412.0,218.0,194.0,2017,MERKEZ
6,1231,2431,1524,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BADEMLİDERE,EVLİ,925.0,470.0,455.0,2017,MERKEZ
6,1231,2431,1524,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BADEMLİDERE,BOŞANDI,141.0,61.0,80.0,2017,MERKEZ
6,1231,2431,1524,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BADEMLİDERE,EŞİ ÖLDÜ,54.0,,,2017,MERKEZ
6,1231,2431,1526,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BAHÇELİEVLER,HİÇ EVLENMEDİ,3849.0,1378.0,2471.0,2017,MERKEZ
6,1231,2431,1526,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BAHÇELİEVLER,EVLİ,4617.0,2221.0,2396.0,2017,MERKEZ
6,1231,2431,1526,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BAHÇELİEVLER,BOŞANDI,765.0,232.0,533.0,2017,MERKEZ
6,1231,2431,1526,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BAHÇELİEVLER,EŞİ ÖLDÜ,806.0,77.0,729.0,2017,MERKEZ
6,1231,2431,1620,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BALGAT,HİÇ EVLENMEDİ,1224.0,622.0,602.0,2017,MERKEZ
6,1231,2431,1620,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BALGAT,EVLİ,1494.0,745.0,749.0,2017,MERKEZ
6,1231,2431,1620,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BALGAT,BOŞANDI,180.0,73.0,107.0,2017,MERKEZ
6,1231,2431,1620,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BALGAT,EŞİ ÖLDÜ,183.0,20.0,163.0,2017,MERKEZ
6,1231,2431,1527,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BARBAROS,HİÇ EVLENMEDİ,1500.0,691.0,809.0,2017,MERKEZ
6,1231,2431,1527,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BARBAROS,EVLİ,2400.0,1168.0,1232.0,2017,MERKEZ
6,1231,2431,1527,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BARBAROS,BOŞANDI,647.0,197.0,450.0,2017,MERKEZ
6,1231,2431,1527,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BARBAROS,EŞİ ÖLDÜ,562.0,64.0,498.0,2017,MERKEZ
6,1231,2431,1528,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BAYRAKTAR,HİÇ EVLENMEDİ,1104.0,601.0,503.0,2017,MERKEZ
6,1231,2431,1528,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BAYRAKTAR,EVLİ,2051.0,1011.0,1040.0,2017,MERKEZ
6,1231,2431,1528,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BAYRAKTAR,BOŞANDI,408.0,172.0,236.0,2017,MERKEZ
6,1231,2431,1528,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BAYRAKTAR,EŞİ ÖLDÜ,210.0,25.0,185.0,2017,MERKEZ
6,1231,2431,1525,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BAĞCILAR,HİÇ EVLENMEDİ,518.0,262.0,256.0,2017,MERKEZ
6,1231,2431,1525,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BAĞCILAR,EVLİ,1204.0,595.0,609.0,2017,MERKEZ
6,1231,2431,1525,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BAĞCILAR,BOŞANDI,219.0,74.0,145.0,2017,MERKEZ
6,1231,2431,1525,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BAĞCILAR,EŞİ ÖLDÜ,88.0,,,2017,MERKEZ
6,1231,2431,1616,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BEYTEPE,HİÇ EVLENMEDİ,1638.0,834.0,804.0,2017,MERKEZ
6,1231,2431,1616,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BEYTEPE,EVLİ,5031.0,2491.0,2540.0,2017,MERKEZ
6,1231,2431,1616,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BEYTEPE,BOŞANDI,326.0,117.0,209.0,2017,MERKEZ
6,1231,2431,1616,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BEYTEPE,EŞİ ÖLDÜ,166.0,,,2017,MERKEZ
6,1231,2431,1530,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BOZTEPE,HİÇ EVLENMEDİ,345.0,226.0,119.0,2017,MERKEZ
6,1231,2431,1530,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BOZTEPE,EVLİ,817.0,409.0,408.0,2017,MERKEZ
6,1231,2431,1530,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BOZTEPE,BOŞANDI,72.0,45.0,27.0,2017,MERKEZ
6,1231,2431,1530,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BOZTEPE,EŞİ ÖLDÜ,74.0,,,2017,MERKEZ
6,1231,2431,1531,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BÜYÜKESAT,HİÇ EVLENMEDİ,1564.0,741.0,823.0,2017,MERKEZ
6,1231,2431,1531,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BÜYÜKESAT,EVLİ,4012.0,1982.0,2030.0,2017,MERKEZ
6,1231,2431,1531,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BÜYÜKESAT,BOŞANDI,789.0,262.0,527.0,2017,MERKEZ
6,1231,2431,1531,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BÜYÜKESAT,EŞİ ÖLDÜ,387.0,36.0,351.0,2017,MERKEZ
6,1231,2431,1529,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BİRLİK,HİÇ EVLENMEDİ,6080.0,2952.0,3128.0,2017,MERKEZ
6,1231,2431,1529,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BİRLİK,EVLİ,15014.0,7402.0,7612.0,2017,MERKEZ
6,1231,2431,1529,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BİRLİK,BOŞANDI,1893.0,601.0,1292.0,2017,MERKEZ
6,1231,2431,1529,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BİRLİK,EŞİ ÖLDÜ,1480.0,153.0,1327.0,2017,MERKEZ
6,1231,2431,1532,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CEBECİ,HİÇ EVLENMEDİ,1644.0,840.0,804.0,2017,MERKEZ
6,1231,2431,1532,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CEBECİ,EVLİ,1885.0,934.0,951.0,2017,MERKEZ
6,1231,2431,1532,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CEBECİ,BOŞANDI,336.0,135.0,201.0,2017,MERKEZ
6,1231,2431,1532,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CEBECİ,EŞİ ÖLDÜ,327.0,31.0,296.0,2017,MERKEZ
6,1231,2431,1533,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CEVİZLİDERE,HİÇ EVLENMEDİ,2843.0,1471.0,1372.0,2017,MERKEZ
6,1231,2431,1533,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CEVİZLİDERE,EVLİ,6945.0,3449.0,3496.0,2017,MERKEZ
6,1231,2431,1533,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CEVİZLİDERE,BOŞANDI,520.0,182.0,338.0,2017,MERKEZ
6,1231,2431,1533,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CEVİZLİDERE,EŞİ ÖLDÜ,446.0,56.0,390.0,2017,MERKEZ
6,1231,2431,1534,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CUMHURİYET,HİÇ EVLENMEDİ,22.0,,,2017,MERKEZ
6,1231,2431,1534,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CUMHURİYET,EVLİ,41.0,,,2017,MERKEZ
6,1231,2431,1534,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CUMHURİYET,BOŞANDI,,,,2017,MERKEZ
6,1231,2431,1534,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CUMHURİYET,EŞİ ÖLDÜ,,,,2017,MERKEZ
6,1231,2431,1539,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DEVLET,HİÇ EVLENMEDİ,7929.0,7826.0,103.0,2017,MERKEZ
6,1231,2431,1539,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DEVLET,EVLİ,1008.0,655.0,353.0,2017,MERKEZ
6,1231,2431,1539,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DEVLET,BOŞANDI,57.0,37.0,20.0,2017,MERKEZ
6,1231,2431,1539,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DEVLET,EŞİ ÖLDÜ,,,,2017,MERKEZ
6,1231,2431,1903,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DODURGA,HİÇ EVLENMEDİ,1816.0,966.0,850.0,2017,MERKEZ
6,1231,2431,1903,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DODURGA,EVLİ,4883.0,2429.0,2454.0,2017,MERKEZ
6,1231,2431,1903,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DODURGA,BOŞANDI,502.0,155.0,347.0,2017,MERKEZ
6,1231,2431,1903,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DODURGA,EŞİ ÖLDÜ,302.0,32.0,270.0,2017,MERKEZ
6,1231,2431,1541,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DOĞUŞ,HİÇ EVLENMEDİ,759.0,387.0,372.0,2017,MERKEZ
6,1231,2431,1541,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DOĞUŞ,EVLİ,1296.0,648.0,648.0,2017,MERKEZ
6,1231,2431,1541,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DOĞUŞ,BOŞANDI,281.0,103.0,178.0,2017,MERKEZ
6,1231,2431,1541,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DOĞUŞ,EŞİ ÖLDÜ,244.0,24.0,220.0,2017,MERKEZ
6,1231,2431,1540,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DİLEKLER,HİÇ EVLENMEDİ,191.0,124.0,67.0,2017,MERKEZ
6,1231,2431,1540,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DİLEKLER,EVLİ,305.0,168.0,137.0,2017,MERKEZ
6,1231,2431,1540,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DİLEKLER,BOŞANDI,86.0,55.0,31.0,2017,MERKEZ
6,1231,2431,1540,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DİLEKLER,EŞİ ÖLDÜ,43.0,,,2017,MERKEZ
6,1231,2431,1542,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,EHLİBEYT,HİÇ EVLENMEDİ,682.0,333.0,349.0,2017,MERKEZ
6,1231,2431,1542,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,EHLİBEYT,EVLİ,1440.0,723.0,717.0,2017,MERKEZ
6,1231,2431,1542,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,EHLİBEYT,BOŞANDI,182.0,63.0,119.0,2017,MERKEZ
6,1231,2431,1542,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,EHLİBEYT,EŞİ ÖLDÜ,276.0,67.0,209.0,2017,MERKEZ
6,1231,2431,1543,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,EMEK,HİÇ EVLENMEDİ,7900.0,3158.0,4742.0,2017,MERKEZ
6,1231,2431,1543,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,EMEK,EVLİ,9666.0,4658.0,5008.0,2017,MERKEZ
6,1231,2431,1543,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,EMEK,BOŞANDI,1304.0,412.0,892.0,2017,MERKEZ
6,1231,2431,1543,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,EMEK,EŞİ ÖLDÜ,1335.0,126.0,1209.0,2017,MERKEZ
6,1231,2431,1544,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ERTUĞRULGAZİ,HİÇ EVLENMEDİ,2048.0,1251.0,797.0,2017,MERKEZ
6,1231,2431,1544,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ERTUĞRULGAZİ,EVLİ,2797.0,1409.0,1388.0,2017,MERKEZ
6,1231,2431,1544,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ERTUĞRULGAZİ,BOŞANDI,383.0,179.0,204.0,2017,MERKEZ
6,1231,2431,1544,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ERTUĞRULGAZİ,EŞİ ÖLDÜ,405.0,46.0,359.0,2017,MERKEZ
6,1231,2431,1545,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ERZURUM,HİÇ EVLENMEDİ,1155.0,896.0,259.0,2017,MERKEZ
6,1231,2431,1545,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ERZURUM,EVLİ,895.0,455.0,440.0,2017,MERKEZ
6,1231,2431,1545,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ERZURUM,BOŞANDI,160.0,81.0,79.0,2017,MERKEZ
6,1231,2431,1545,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ERZURUM,EŞİ ÖLDÜ,131.0,17.0,114.0,2017,MERKEZ
6,1231,2431,1546,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ESATOĞLU,HİÇ EVLENMEDİ,967.0,449.0,518.0,2017,MERKEZ
6,1231,2431,1546,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ESATOĞLU,EVLİ,1440.0,705.0,735.0,2017,MERKEZ
6,1231,2431,1546,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ESATOĞLU,BOŞANDI,383.0,128.0,255.0,2017,MERKEZ
6,1231,2431,1546,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ESATOĞLU,EŞİ ÖLDÜ,315.0,24.0,291.0,2017,MERKEZ
6,1231,2431,1547,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ETİ,HİÇ EVLENMEDİ,1108.0,427.0,681.0,2017,MERKEZ
6,1231,2431,1547,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ETİ,EVLİ,417.0,207.0,210.0,2017,MERKEZ
6,1231,2431,1547,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ETİ,BOŞANDI,75.0,47.0,28.0,2017,MERKEZ
6,1231,2431,1547,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ETİ,EŞİ ÖLDÜ,37.0,,,2017,MERKEZ
6,1231,2431,1988,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,EVCİLER,HİÇ EVLENMEDİ,33.0,,,2017,MERKEZ
6,1231,2431,1988,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,EVCİLER,EVLİ,98.0,46.0,52.0,2017,MERKEZ
6,1231,2431,1988,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,EVCİLER,BOŞANDI,,,,2017,MERKEZ
6,1231,2431,1988,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,EVCİLER,EŞİ ÖLDÜ,21.0,,,2017,MERKEZ
6,1231,2431,1548,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,FAKÜLTELER,HİÇ EVLENMEDİ,2825.0,920.0,1905.0,2017,MERKEZ
6,1231,2431,1548,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,FAKÜLTELER,EVLİ,1941.0,945.0,996.0,2017,MERKEZ
6,1231,2431,1548,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,FAKÜLTELER,BOŞANDI,317.0,117.0,200.0,2017,MERKEZ
6,1231,2431,1548,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,FAKÜLTELER,EŞİ ÖLDÜ,397.0,35.0,362.0,2017,MERKEZ
6,1231,2431,1549,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,FİDANLIK,HİÇ EVLENMEDİ,391.0,263.0,128.0,2017,MERKEZ
6,1231,2431,1549,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,FİDANLIK,EVLİ,395.0,213.0,182.0,2017,MERKEZ
6,1231,2431,1549,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,FİDANLIK,BOŞANDI,137.0,62.0,75.0,2017,MERKEZ
6,1231,2431,1549,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,FİDANLIK,EŞİ ÖLDÜ,78.0,,,2017,MERKEZ
6,1231,2431,1550,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GAZİOSMANPAŞA,HİÇ EVLENMEDİ,772.0,378.0,394.0,2017,MERKEZ
6,1231,2431,1550,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GAZİOSMANPAŞA,EVLİ,1656.0,837.0,819.0,2017,MERKEZ
6,1231,2431,1550,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GAZİOSMANPAŞA,BOŞANDI,360.0,129.0,231.0,2017,MERKEZ
6,1231,2431,1550,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GAZİOSMANPAŞA,EŞİ ÖLDÜ,369.0,38.0,331.0,2017,MERKEZ
6,1231,2431,1551,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÖKKUŞAĞI,HİÇ EVLENMEDİ,1656.0,863.0,793.0,2017,MERKEZ
6,1231,2431,1551,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÖKKUŞAĞI,EVLİ,4423.0,2207.0,2216.0,2017,MERKEZ
6,1231,2431,1551,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÖKKUŞAĞI,BOŞANDI,303.0,95.0,208.0,2017,MERKEZ
6,1231,2431,1551,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÖKKUŞAĞI,EŞİ ÖLDÜ,247.0,29.0,218.0,2017,MERKEZ
6,1231,2431,1552,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÖKTÜRK,HİÇ EVLENMEDİ,873.0,477.0,396.0,2017,MERKEZ
6,1231,2431,1552,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÖKTÜRK,EVLİ,1906.0,955.0,951.0,2017,MERKEZ
6,1231,2431,1552,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÖKTÜRK,BOŞANDI,209.0,81.0,128.0,2017,MERKEZ
6,1231,2431,1552,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÖKTÜRK,EŞİ ÖLDÜ,194.0,25.0,169.0,2017,MERKEZ
6,1231,2431,1553,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÜVENEVLER,HİÇ EVLENMEDİ,2370.0,1097.0,1273.0,2017,MERKEZ
6,1231,2431,1553,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÜVENEVLER,EVLİ,4400.0,2183.0,2217.0,2017,MERKEZ
6,1231,2431,1553,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÜVENEVLER,BOŞANDI,970.0,312.0,658.0,2017,MERKEZ
6,1231,2431,1553,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÜVENEVLER,EŞİ ÖLDÜ,790.0,71.0,719.0,2017,MERKEZ
6,1231,2431,1554,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÜZELTEPE,HİÇ EVLENMEDİ,1320.0,614.0,706.0,2017,MERKEZ
6,1231,2431,1554,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÜZELTEPE,EVLİ,2833.0,1396.0,1437.0,2017,MERKEZ
6,1231,2431,1554,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÜZELTEPE,BOŞANDI,522.0,145.0,377.0,2017,MERKEZ
6,1231,2431,1554,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÜZELTEPE,EŞİ ÖLDÜ,409.0,51.0,358.0,2017,MERKEZ
6,1231,2431,1555,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HARBİYE,HİÇ EVLENMEDİ,5040.0,2652.0,2388.0,2017,MERKEZ
6,1231,2431,1555,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HARBİYE,EVLİ,9900.0,4913.0,4987.0,2017,MERKEZ
6,1231,2431,1555,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HARBİYE,BOŞANDI,1387.0,470.0,917.0,2017,MERKEZ
6,1231,2431,1555,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HARBİYE,EŞİ ÖLDÜ,1093.0,121.0,972.0,2017,MERKEZ
6,1231,2431,1557,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HUZUR,HİÇ EVLENMEDİ,3696.0,2028.0,1668.0,2017,MERKEZ
6,1231,2431,1557,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HUZUR,EVLİ,8655.0,4297.0,4358.0,2017,MERKEZ
6,1231,2431,1557,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HUZUR,BOŞANDI,812.0,269.0,543.0,2017,MERKEZ
6,1231,2431,1557,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HUZUR,EŞİ ÖLDÜ,669.0,82.0,587.0,2017,MERKEZ
6,1231,2431,1556,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HİLAL,HİÇ EVLENMEDİ,1433.0,680.0,753.0,2017,MERKEZ
6,1231,2431,1556,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HİLAL,EVLİ,3108.0,1552.0,1556.0,2017,MERKEZ
6,1231,2431,1556,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HİLAL,BOŞANDI,395.0,122.0,273.0,2017,MERKEZ
